Curricular_units_2nd_sem_approved,Tuition_fees_up_to_date,Course_Technology,Mother_qualification_Others,Scholarship_holder,Application_mode_First_Phase,Course_Others,Debtor,Father_occupation_Others,Course_Communication,Curricular_units_1st_sem_credited,GDP,Course_Nature,Gender,Course_Social_Service,enrollment_age,Course_Management,Curricular_units_2nd_sem_without_evaluations,Application_order,Previous_qualification_grade,Application_mode_OverAge,Educational_special_needs,Inflation_rate,Admission_grade,Application_mode_Last_Phase,Application_mode_Transfer,Previous_qualification_Graduation_plus,Mother_qualification_Graduation_plus,Course_Medical,Nacionality,Application_mode_Courses_Holders,Mother_qualification_Basic_Education,Displaced,Father_occupation_Skilled,Application_mode_Course_Change,morning_attendance,Father_occupation_Unskilled,Mother_qualification_High_School_Eq,Father_occupation_Highly_Skilled,Curricular_units_1st_sem_without_evaluations,Marital_status,Target
0,1,0,0,0,0,0,0,0,0,0,3.51,0,1,0,22,1,0,1,112.0,0,0,1.4,106.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0.32,0,1,0,41,1,1,1,100.0,1,0,2.6,125.3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
0,1,1,1,0,0,0,0,1,0,0,1.74,0,1,0,26,0,0,1,130.0,0,0,1.4,130.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,1.74,0,0,1,51,0,1,1,133.1,1,0,1.4,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,0,43,1,0,2,150.0,1,0,-0.8,120.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,1,0,1,0,0,0,0,1,0,0,0.32,0,0,1,41,0,1,2,100.0,1,0,2.6,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10,1,0,1,0,0,0,0,0,0,5,0.32,0,1,0,23,1,3,2,130.0,0,0,2.6,118.5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,-3.12,0,1,1,22,0,0,2,129.0,0,0,-0.8,118.9,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
4,1,0,0,1,0,0,0,0,1,0,-1.7,0,1,0,25,0,0,2,127.0,0,1,3.7,119.3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,14,-3.12,0,1,0,25,1,0,1,140.0,0,0,-0.8,135.8,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
11,0,1,0,1,0,0,0,0,0,5,3.51,0,1,0,22,0,0,1,130.0,0,0,1.4,130.0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,3.51,1,1,0,24,0,0,1,133.1,1,0,1.4,129.8,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-0.92,0,1,0,47,0,0,1,140.0,1,0,0.3,150.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0.32,0,1,0,41,1,0,1,133.1,1,0,2.6,111.9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
5,1,0,0,0,0,0,0,0,0,0,0.79,1,1,0,43,0,0,1,120.0,1,0,-0.3,150.1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-0.92,1,1,0,29,0,0,1,133.1,1,0,0.3,130.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0.32,0,1,0,30,0,0,2,120.0,1,0,2.6,128.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,-1.7,0,1,0,26,1,0,2,133.1,1,0,3.7,102.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,-4.06,0,1,0,27,1,0,2,133.1,1,0,2.8,102.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5,1,0,0,1,0,0,0,0,0,0,-3.12,0,1,0,36,1,0,2,100.0,1,0,-0.8,110.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
6,1,0,0,0,0,0,0,0,0,3,-4.06,1,1,0,29,0,0,1,133.1,1,0,2.8,114.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
5,1,1,1,0,0,0,0,1,0,6,-3.12,0,1,0,35,0,0,1,120.0,0,0,-0.8,128.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5,1,0,0,1,1,0,0,0,1,0,1.74,0,1,0,18,0,0,1,128.0,0,0,1.4,116.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,3.51,0,1,0,24,1,0,1,172.0,0,0,1.4,149.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,1.74,0,1,0,18,0,0,3,146.0,0,0,1.4,134.1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
3,1,1,0,0,0,0,0,0,0,0,0.32,0,1,0,18,0,3,4,135.0,0,0,2.6,126.6,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,21,0,1,1,160.0,0,0,-0.8,120.0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,2,1,0
5,1,1,0,0,0,0,0,0,0,0,-3.12,0,1,0,21,0,0,1,150.0,0,0,-0.8,133.5,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,8,-4.06,1,1,0,32,0,0,1,130.0,1,0,2.8,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
3,1,1,0,1,1,0,0,0,0,0,2.02,0,1,0,22,0,0,4,111.0,0,0,0.6,107.5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,11,-4.06,1,1,0,32,0,1,1,130.0,0,0,2.8,130.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,4,0,1
0,1,0,1,0,0,0,0,1,0,1,-3.12,0,1,0,35,1,0,1,170.0,0,0,-0.8,111.6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,3.51,0,1,0,23,1,0,3,133.1,0,0,1.4,101.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0.32,0,1,1,39,0,1,1,100.0,1,0,2.6,108.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,1,0,0,-3.12,0,1,0,35,1,0,1,120.0,0,0,-0.8,128.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
12,1,0,0,0,0,0,0,0,0,0,-0.92,1,1,0,32,0,0,1,110.0,1,0,0.3,150.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,1,0,1,1,0,1,0,0,0.32,0,1,0,20,0,0,1,133.1,0,0,2.6,142.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,-0.92,0,1,0,34,0,0,1,120.0,1,0,0.3,100.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,3,3.51,0,1,0,44,1,0,1,150.0,0,0,1.4,150.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
3,1,0,0,0,0,1,0,0,0,7,-0.92,0,1,0,53,0,4,1,133.1,1,0,0.3,156.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,1,0
0,0,1,0,0,0,0,1,0,0,0,1.79,0,1,0,28,0,0,1,120.0,1,0,0.5,98.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,9,-1.7,0,1,0,31,1,0,1,130.0,0,0,3.7,130.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,1,0,1,0,0,0,-3.12,0,1,0,18,0,0,1,130.0,0,0,-0.8,118.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,2,-4.06,1,1,0,44,0,1,1,100.0,1,0,2.8,120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1
4,1,0,0,0,1,0,0,0,0,0,-1.7,0,1,0,19,0,0,1,142.0,0,0,3.7,127.7,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
11,1,1,0,0,0,0,0,0,0,6,3.51,0,1,0,21,0,0,1,130.0,0,0,1.4,130.0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,-3.12,0,1,0,18,0,0,1,148.0,0,0,-0.8,147.7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,-0.92,1,1,0,20,0,0,1,170.0,0,0,0.3,170.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,1,0,2.02,0,1,0,55,0,0,1,110.0,1,0,0.6,110.2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0.32,0,1,0,27,1,0,1,166.0,0,0,2.6,146.4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,1.79,0,1,0,19,0,0,2,135.0,0,0,0.5,121.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5,1,0,0,0,1,0,0,0,0,0,1.79,0,1,0,18,1,0,1,133.0,0,0,0.5,129.9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,-4.06,0,1,0,43,0,0,1,133.1,1,0,2.8,132.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,0.79,0,1,0,18,0,0,3,121.0,0,0,-0.3,125.9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,-3.12,0,1,0,18,0,0,1,159.0,0,0,-0.8,165.7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,1,0,1,1,0,0,0,3.51,0,1,0,20,0,0,5,130.0,0,0,1.4,122.7,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
4,0,0,0,0,0,0,1,0,0,0,1.74,0,1,0,29,1,0,1,121.0,1,0,1.4,141.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0.79,1,1,0,44,0,0,1,133.1,1,0,-0.3,156.4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1.74,0,1,0,18,0,0,1,146.0,0,0,1.4,148.5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-4.06,1,1,0,20,0,0,1,140.0,0,0,2.8,140.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
3,1,0,0,0,0,0,0,0,1,3,1.79,0,1,0,20,0,0,1,125.0,0,0,0.5,131.7,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1.74,0,1,0,36,1,0,2,120.0,1,0,1.4,104.7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
2,1,0,0,0,0,0,0,0,0,1,0.79,1,1,0,19,0,0,1,150.0,0,0,-0.3,150.0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,-1.7,0,1,0,29,0,0,1,110.0,1,0,3.7,110.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
3,1,0,0,0,1,0,0,0,0,0,1.74,0,1,0,18,1,0,1,120.0,0,0,1.4,129.1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0.79,1,1,0,24,0,0,1,133.1,1,0,-0.3,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
6,1,0,0,0,1,0,0,0,1,0,-4.06,0,1,0,20,0,0,1,133.1,0,0,2.8,127.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,-0.92,0,1,1,45,0,0,1,133.1,1,0,0.3,151.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
20,1,0,0,1,0,0,0,0,0,18,0.32,0,1,0,28,0,3,2,130.0,0,0,2.6,126.8,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,3,0,0
5,1,0,0,0,1,1,0,0,0,0,0.32,0,1,0,23,0,0,1,160.0,0,0,2.6,140.8,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
7,1,0,0,0,1,0,0,0,0,0,1.79,0,1,0,18,0,0,1,128.0,0,0,0.5,125.6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
3,1,0,0,0,1,0,0,0,0,0,-3.12,0,1,0,23,1,0,2,140.0,0,0,-0.8,127.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,1,1,0,0,0,0,0,0,0,0,0.32,0,1,0,22,0,0,1,120.0,0,0,2.6,120.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
5,1,0,0,1,1,0,0,0,1,1,1.79,0,1,0,22,0,0,1,140.0,0,0,0.5,131.3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,1.74,0,1,0,33,1,0,1,120.0,1,0,1.4,155.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,7,3.51,1,1,0,21,0,0,1,130.0,0,0,1.4,128.5,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-4.06,0,1,0,45,1,0,1,100.0,1,0,2.8,170.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,4,-4.06,1,1,0,44,0,0,1,133.1,1,0,2.8,100.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
0,1,0,0,0,0,0,0,1,0,0,-1.7,0,1,0,42,1,0,1,110.0,1,0,3.7,107.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1.79,0,1,0,20,1,0,1,147.0,0,0,0.5,139.3,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,20,1,0,6,133.0,0,0,-0.8,123.2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
6,1,0,0,1,1,1,0,0,0,0,3.51,0,1,0,20,0,0,2,137.0,0,0,1.4,122.3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,1,0,-3.12,0,1,0,20,0,0,2,124.0,0,0,-0.8,127.9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
2,1,0,0,0,1,0,0,0,0,0,3.51,0,1,0,19,1,0,2,128.0,0,0,1.4,120.3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
7,0,0,0,0,0,0,1,0,0,2,1.79,0,1,1,26,0,0,1,120.0,0,0,0.5,128.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0.79,1,1,0,31,0,0,1,133.1,1,0,-0.3,150.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
6,1,0,0,1,1,0,1,0,1,0,-0.92,0,1,0,19,0,0,1,142.0,0,0,0.3,136.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,1,0,0,0,0,0,0,1,1,0,0.32,0,1,0,28,0,0,1,100.0,1,0,2.6,128.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,0,0,1.74,0,1,0,20,0,0,1,149.0,0,0,1.4,158.1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,1,43,0,0,2,110.0,0,0,-0.8,108.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
0,1,1,0,1,0,0,0,0,0,0,-4.06,0,1,0,25,0,0,1,133.1,1,0,2.8,110.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,1,0,0,0,0,0,1,0,0,0,-0.92,0,0,1,40,0,0,1,133.1,1,1,0.3,120.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,2,1.79,0,0,0,20,0,0,1,150.0,0,0,0.5,150.0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
6,1,0,0,0,0,0,0,0,0,0,2.02,0,0,1,46,0,0,1,133.1,1,0,0.6,113.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
14,1,1,0,0,0,0,0,0,0,14,3.51,0,0,0,26,0,0,1,121.0,0,0,1.4,118.6,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
7,1,0,0,1,0,0,0,0,0,0,1.79,0,0,0,34,0,0,1,133.1,1,0,0.5,148.8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,0,1.74,0,0,0,19,0,0,3,122.0,0,0,1.4,120.3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
7,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,6,143.0,0,0,3.7,127.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
8,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,1,123.0,0,0,3.7,113.8,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
5,1,0,0,1,0,0,0,0,0,1,0.79,0,1,1,37,0,0,1,120.0,1,0,-0.3,108.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,0,-3.12,0,1,0,23,0,0,1,114.0,0,0,-0.8,129.1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13,1,0,0,0,0,0,0,0,1,9,-4.06,0,1,0,26,0,0,1,114.0,0,0,2.8,135.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1.74,0,0,0,18,0,0,2,154.4,0,0,1.4,154.4,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,1.79,0,0,0,18,0,0,1,190.0,0,0,0.5,190.0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,19,0,0,4,136.0,0,0,0.6,132.5,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6,1,0,0,0,0,0,0,0,0,0,1.79,0,0,0,18,0,0,2,163.3,0,0,0.5,163.3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,3.51,0,0,0,19,1,0,1,126.0,0,0,1.4,122.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,3.51,0,1,0,20,0,0,4,122.0,0,0,1.4,121.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,1,0,0,0,0,1,0,-3.12,0,0,0,22,0,0,1,137.0,0,0,-0.8,131.8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,3,139.0,0,0,3.7,135.0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,0,1,0,0,0,0,0.79,0,0,0,18,0,0,1,142.0,0,0,-0.3,141.7,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,3.51,0,0,0,18,0,0,3,133.1,0,0,1.4,131.3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,1,0,0,0,0,1.79,0,0,0,18,0,0,6,126.0,0,0,0.5,123.9,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,1,0,0,0,0,3.51,0,0,0,18,0,0,2,131.0,0,0,1.4,126.1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
7,1,0,0,1,0,0,0,0,0,0,2.02,0,0,0,19,0,0,6,131.0,0,0,0.6,126.5,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,-4.06,0,0,0,20,0,0,1,108.0,0,0,2.8,107.3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,1,19,0,0,4,133.1,0,0,2.8,95.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
3,1,0,0,0,1,0,0,0,0,0,-4.06,0,0,0,18,0,0,2,122.0,0,0,2.8,116.1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,1.79,0,0,0,18,0,0,4,143.0,0,0,0.5,134.6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
8,1,0,0,1,0,0,0,0,0,0,2.02,0,0,0,18,0,0,6,135.0,0,0,0.6,128.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,1,0,1.79,0,0,0,18,0,0,2,148.0,0,0,0.5,144.2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4,1,0,0,1,0,0,0,0,0,0,1.74,0,0,0,18,1,0,1,134.0,0,0,1.4,129.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,1,0,1,0,-0.92,0,0,0,18,0,0,1,122.0,0,0,0.3,116.8,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-0.92,1,0,0,20,0,0,1,160.0,0,0,0.3,160.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,1,19,0,0,2,126.0,0,0,-0.8,127.1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,3.51,1,0,0,18,0,0,1,138.0,0,0,1.4,126.3,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
6,1,0,0,1,1,0,0,0,0,0,1.79,0,0,1,19,0,0,1,115.0,0,0,0.5,112.9,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
4,1,0,0,0,0,1,0,0,0,0,-1.7,0,0,0,19,0,0,2,141.0,0,0,3.7,130.2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,0,-3.12,1,0,0,19,0,0,1,100.0,0,0,-0.8,100.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,0,0
6,1,0,0,0,1,0,0,0,0,0,1.79,0,0,0,19,1,0,1,130.0,0,0,0.5,121.6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,1,0,0,0,3.51,0,0,0,20,1,0,1,130.0,0,1,1.4,130.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,1.74,1,0,0,18,0,0,1,135.0,0,0,1.4,121.7,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,1.79,0,0,0,33,1,0,1,120.0,0,0,0.5,120.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,1,0,0,1,1,1,0,0,0,0,0.79,0,0,0,19,0,0,1,148.0,0,0,-0.3,143.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
8,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,0,18,0,0,2,136.0,0,0,2.8,128.3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,3.51,0,0,0,19,0,0,1,108.0,0,0,1.4,111.9,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,-4.06,1,0,0,19,0,0,1,140.0,0,0,2.8,140.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,1.79,0,0,0,18,0,0,3,153.0,0,0,0.5,137.6,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,1.74,0,0,1,20,0,0,1,135.0,0,0,1.4,135.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,0,19,0,1,5,146.0,0,0,-0.8,133.8,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
6,1,0,0,1,1,0,0,0,1,0,-3.12,0,1,0,18,0,0,2,130.0,0,0,-0.8,126.9,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0.79,0,1,0,19,0,0,2,113.0,0,0,-0.3,106.7,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
11,1,0,0,0,0,0,0,0,0,8,0.79,0,0,1,25,0,0,1,145.7,0,0,-0.3,145.7,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,1,0,-1.7,0,0,0,20,0,0,3,145.0,0,0,3.7,153.1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,1,19,0,0,1,126.0,0,0,3.7,118.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,0,0.32,0,1,0,33,1,0,1,160.0,0,0,2.6,161.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
